id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
818,-15.252907,-1.8709354,7.3065667,2.0159967,0.92396724,5.71588,-4.418359,1.1337817,1.6040775,18.36857,5.125165,-6.610224,5.095661,-11.45155,6.237481,-13.075314,-12.060985,6.012457,5.7834706,-15.48816,-7.42712,-13.264092,5.073931,-0.78068185,7.0162334,-0.6486263,8.510871,-1.7753557,-5.071394,-18.666779,-10.8368,1.8766047,-11.964755,-12.615835,3.29241,12.50581,-8.836401,-11.16751,-6.5299864,-3.906893,-4.293096,-7.424426,9.315017,7.315497,7.9805193,10.341787,11.863033,6.471578,8.09851,-22.491467,-6.890442,9.499422,6.361358,-13.026898,9.886822,-7.082493,-10.967324,-15.285802,-0.60336965,15.443477,-28.26746,20.583193,-1.1263595,25.744778,1.3673322,-9.224572,7.6834855,-14.220657,-15.474886,2.0552247,-1.4316543,24.704107,-7.975024,12.2142935,0.6369661,8.629419,8.234809,-11.036756,8.460865,-0.4236074,25.715502,-11.828512,4.6387415,17.039097,4.1790347,-3.6274376,-8.235945,-9.769051,-14.927906,-8.770554,-32.017845,5.239862,-4.9584727,8.459294,-10.152796,-2.8772044,11.328144,-21.252018,-10.241747
819,-8.339907,-2.2082992,0.20029342,-6.6799974,-12.01474,-1.5186814,-0.9049956,-4.145428,-3.8481865,-5.9625235,-8.211327,4.7426815,-10.944956,15.269299,-1.0425411,-28.333145,11.053581,2.4461749,-4.8588843,17.25511,3.6615193,-13.790666,12.0675,-4.3811235,9.319128,-13.855988,-9.861397,-10.043791,-22.837109,0.8652043,15.228639,-3.80341,-4.713488,9.38703,-6.6927443,-9.33471,-10.10436,3.6549766,-7.4222927,-7.583135,6.584977,-7.1760197,0.616356,20.161636,2.7430787,-2.8511217,-3.771623,7.833272,13.037448,-0.22751099,22.816866,-21.865623,-6.1274085,23.664993,9.101543,4.0916038,7.912995,12.541532,-0.2558639,-0.5192643,14.443167,-18.81218,-13.945146,-5.1717896,-21.538368,0.7249325,-0.075422764,4.1985903,12.980559,10.321048,-19.654495,-6.9998217,-27.412374,-14.439405,16.845383,-1.4648992,-2.9660225,-7.2008953,7.935126,-7.397192,-7.886904,4.65407,2.0586772,-2.9457583,12.529705,6.7425346,17.135906,-5.2653494,-12.288393,-17.957191,-11.288738,-8.936598,-5.7229,-4.9267,-12.085432,11.2525015,-10.624868,4.98127,-2.9722047
820,26.028961,-1.4732691,-1.8108617,-3.1086798,-2.7089102,-0.12801206,6.1080413,-3.4929295,-4.986634,-10.3355,-15.602692,20.131332,-10.905099,25.64243,9.810639,-26.442574,32.665527,8.406943,-10.986072,-3.794743,9.788238,-4.422442,0.5799744,19.578453,5.85276,-12.497385,-4.8964257,-9.611368,-2.1143856,-5.7847786,10.395584,-12.455604,4.1683497,-6.9752827,-11.299091,-9.028927,-7.0854616,-13.639965,5.5741076,-19.137093,-5.648498,4.92244,-2.9651327,23.871881,24.851686,-5.379818,-7.517743,-9.010785,21.660627,3.1676636,13.841962,-26.865694,-14.731308,19.688347,-4.454133,-7.9466925,-10.047055,-8.837598,7.1520677,8.329216,18.953386,-18.164434,-7.4150195,2.9519184,-27.281548,-16.577717,4.1312714,-10.786533,-12.696651,-18.169142,-17.585384,-3.2259953,-28.914906,-18.194181,8.16105,-2.7182965,-11.512806,0.5901659,9.377807,-4.8861275,-9.416603,-1.0993546,1.8533391,-8.072156,5.505824,27.977148,-7.7708244,-25.998882,-29.827404,-3.9294882,-8.849325,-4.5465565,2.1873412,14.408471,-9.479304,17.966463,-16.53507,15.123401,19.478857
829,18.48834,-6.232189,2.6993847,-4.8899584,-6.828794,3.7830029,3.3533587,-9.727441,-4.5472617,-11.115616,-16.737356,-0.05502045,-17.843727,9.664664,-11.531976,-15.5637,5.885693,-2.4697163,-21.944935,-6.205703,-6.961761,-5.480857,12.719817,20.264133,29.77895,-13.494143,-13.220194,-2.7139845,4.3106756,17.86264,22.665005,-13.212166,4.667284,6.8493733,3.5462177,-9.781787,-4.4790735,21.593548,33.976982,5.368951,19.571157,-5.218297,0.27114987,21.816372,9.718283,-7.3945436,-1.9624491,-16.007135,5.270595,-21.769949,8.051285,-11.8770485,-12.207342,16.586054,7.068331,-4.263067,-10.438334,0.45402396,-7.362142,5.5972695,10.853791,-6.529277,-4.4028563,0.5225508,-16.046185,-10.760571,4.012428,5.742595,-6.3415866,-18.430227,0.3781409,-0.31120932,-15.604623,-20.031023,10.386923,-5.2277384,-4.9680185,-4.3057795,12.584353,-3.9548633,-12.311432,6.0843096,-0.32489803,-10.052814,8.52031,22.477022,-19.051535,-9.8294525,-26.0192,-21.008404,-12.075979,-16.177908,-4.857625,5.9694366,-14.40658,3.1513202,0.15650064,8.030727,21.220776
830,-15.510125,-5.245445,5.1547146,-3.4889638,0.19272888,-0.4764254,-0.36408627,2.3195865,0.4096102,3.0246587,-4.4610834,-12.377519,-6.217278,-18.35776,-14.8340225,13.249449,4.976163,-13.026336,23.867264,17.495905,-15.758576,-1.1174512,-0.78607947,-19.345993,8.529654,-6.141483,-10.361792,0.3744638,-4.3696623,18.791222,-3.7830348,-6.216589,0.4339187,-1.8219708,-2.6850047,3.3414962,-4.1977077,9.931082,-13.639827,-1.7564927,5.5614605,-2.595026,9.192274,-4.2346635,-18.050877,-4.923649,-5.8722763,-0.16649657,-18.610138,13.682503,-2.3038566,-4.5746107,-7.094834,-6.9492016,20.15605,24.95255,22.555178,7.367035,-11.434026,11.354916,1.2341454,0.8043015,-13.959112,0.37934065,4.27089,11.75092,0.6453638,21.751108,23.729507,22.46743,23.971296,1.4678649,26.227793,0.9435514,2.233471,-1.9129561,23.467297,20.863304,-5.228834,-10.312608,-0.45779067,2.8461266,15.185177,-1.7717568,20.050827,-8.071365,16.910734,35.07666,27.290878,0.72815967,25.38451,-13.195372,-5.9918323,-15.3293,-6.7592835,-15.142483,2.9124503,-6.7157784,-27.835072
832,2.7487779,-6.7659426,8.828463,-8.384052,-6.203761,-4.8474765,-5.4757338,-0.73000276,-14.179735,-2.8125477,-12.61089,20.903326,-5.1870303,16.54196,11.403437,-27.53008,32.570114,12.515925,8.745343,6.9409904,11.520662,-6.244306,13.810932,-1.4869189,-3.2457786,-17.201761,-7.889408,-0.74256885,-10.25255,-6.2578583,-0.22480363,-9.189747,-7.876535,-5.126626,-10.924058,-4.9864407,-14.849723,-19.385605,-7.85106,-9.308997,-2.2079859,6.2352633,-1.2948378,27.755798,7.9383526,-12.154031,-11.522516,14.099577,20.371214,20.545574,19.773788,-28.81685,-10.577654,4.845194,-4.9992404,14.001995,-1.9294835,4.781195,9.145429,0.5348171,18.340574,-22.478596,-5.1045156,-9.617684,-27.177858,-5.462447,12.510532,-5.677191,-13.051867,0.18493688,0.82007253,-11.940209,-25.665092,-13.884769,7.8152246,-3.1723037,-15.126081,16.40676,0.37723446,-8.002729,-9.448778,2.7109501,8.581064,-3.1995938,7.5145683,0.07863486,-0.19453043,-11.980942,-13.52915,11.348434,-11.68877,4.662038,-8.718862,6.8536696,-17.023039,45.695763,-14.82244,16.183224,12.308845
833,2.6970215,30.948637,-22.318054,65.40714,21.091925,-7.3350716,33.80925,35.03283,32.167458,22.566835,22.386337,14.550461,-1.2715048,-24.536137,6.469037,24.3724,4.9354544,-21.746002,-40.188713,-16.88923,1.2278466,30.722267,-29.797285,-17.074997,-22.125957,9.136733,24.093622,-24.214622,11.945063,11.416216,-18.179352,-18.628897,7.7400455,-5.7082787,-34.508617,14.062149,23.111023,-17.565924,-23.537296,-9.182007,-29.515594,17.511406,-14.320397,-20.616274,-16.55814,18.586636,25.796917,-44.159245,-27.302086,4.4426336,-16.399195,15.512803,-14.15513,0.17368016,7.189185,3.3108454,-28.833164,-28.663525,-17.348776,26.730904,5.053169,19.986744,-6.1455307,14.255024,7.9734187,6.318755,-27.899374,-26.678741,-5.297889,-25.137688,-23.699535,34.822086,-1.7409736,19.003788,-20.32458,-8.024678,-0.5048321,-16.923296,2.25042,7.3679686,20.513803,-37.71266,-28.42851,5.4601393,-11.082143,8.558111,-4.7617025,-25.913124,-4.0055323,-7.8046694,29.930908,-5.9791083,51.870907,4.089872,20.889732,-34.383747,-1.7305361,-4.232768,-17.918459
834,-19.277817,37.689163,22.217295,21.275421,37.967575,30.661438,30.350994,30.583954,31.04786,40.042572,18.79176,4.9050183,-16.222836,-12.610179,-3.220467,5.5567102,-6.1877146,14.109348,-11.438689,-12.12328,4.1794915,-5.72142,-5.0159845,-15.978357,-7.2046475,-1.1953018,8.784441,-28.50972,-2.4629996,-13.56456,-6.901888,1.778224,-30.747318,-1.6513097,-15.6901,47.911613,2.0249531,-8.062408,-19.376535,-8.084709,-9.111823,-10.819627,4.988039,-10.357671,-4.425476,5.480953,32.05514,-11.165915,-5.777141,-18.250584,-2.1665726,5.502365,-21.492886,-6.8711443,3.9075274,3.7376983,-31.11747,-29.243275,-10.952252,5.8999767,-18.078981,20.540325,-21.05581,15.852768,-24.561878,-1.159441,5.754155,-24.298254,-8.564083,-3.8148613,-18.933548,47.022503,-8.966311,11.236407,3.4442444,-18.289328,-0.8656616,-19.745335,8.458427,0.5362357,17.668646,-13.135649,-16.798784,26.238066,8.902476,5.5611296,2.5917928,-20.150272,-10.516773,-19.213806,-14.728881,-10.41294,9.151631,-0.2826547,8.620229,-27.24898,8.186105,-12.294517,-14.293511
835,-14.543076,-10.035476,17.169296,3.1005769,-1.1014467,0.77009267,-12.10375,5.22778,4.5871463,18.551025,-3.5684235,-7.1293774,7.9123135,-14.134148,-5.95431,-16.343962,-15.724308,8.593189,17.805563,-11.051823,-13.466156,-15.876419,2.2742348,-7.3830433,12.599574,-2.4827962,8.300319,11.015202,-14.8949585,-30.142712,-18.741446,2.2273648,-14.448678,-15.622906,5.5401964,3.8753731,-11.463578,-14.047188,-2.7703006,-4.574419,-5.031561,-6.700479,18.598045,5.3820066,2.703941,1.9295539,15.53302,14.771239,14.413177,-26.2696,-3.907479,6.0900145,5.306508,-15.1303,28.141949,-5.779272,-16.41138,-23.58704,11.840448,4.6161523,-34.214848,25.912146,1.3909003,14.527363,13.361847,-12.499642,25.266907,-13.951769,-11.597046,3.0609865,12.048512,19.85941,-13.287783,33.830414,2.4651823,14.291671,7.0406065,-10.363954,7.9730053,-10.203964,21.916906,10.805404,-1.5921237,41.150574,-2.944806,-6.4807777,-10.762706,3.8858647,-13.5598,1.7953582,-44.5703,-2.1723986,-11.77364,-4.4729695,-16.308931,-2.5611548,34.12497,-25.534983,9.044778
836,-11.933288,-4.7244225,-1.2025514,0.5702155,-8.28154,-7.530692,-0.48159784,-0.7792272,-7.6758265,-0.9430597,-9.17317,4.419717,-10.165026,-2.4426508,0.21281374,-15.0949135,18.433735,0.5055659,-1.8269728,8.299426,15.0973015,-7.045478,5.2638845,4.4515114,-2.9955459,2.4645514,0.9023425,-6.220746,-22.133863,2.3293476,6.4055586,5.9408283,6.63593,10.7102,-5.0664024,-19.441132,-9.017246,-7.82053,-20.471483,6.2352753,3.9651413,2.2921264,-2.3596988,10.517602,-4.8012156,2.199741,-5.4298916,-7.793395,-6.448292,2.8214808,23.659678,-22.130898,-6.4241786,-3.0017395,8.117056,8.289651,9.961585,11.137131,1.751478,-0.66203094,25.383842,-18.605692,-11.435576,-14.910836,-17.317566,9.830208,0.19861805,2.1785254,21.093538,10.826222,-1.0781258,-15.873349,-15.676689,-14.075335,4.1466603,-1.7879521,0.28268158,-2.7290096,-1.1191266,-9.741858,-7.5626097,4.5567646,8.328011,-10.943638,2.2250412,-6.607645,7.1424894,4.9555125,-0.18173507,-8.134174,4.2579036,-9.821749,0.5491028,-17.778631,-1.9058845,13.435155,-11.862499,19.662718,-17.328339
842,8.79243,-5.514665,15.306231,4.0207357,-1.1073569,-4.898416,4.4084797,4.1968718,-4.894455,8.514554,-18.14635,-0.25349098,-13.454233,-14.7531595,-6.3489356,7.3743877,9.530949,-13.8763895,-3.9367588,-9.333359,-17.872644,3.1907763,-12.822017,0.43203455,10.433218,-12.526872,-6.5393157,-1.4944807,13.649977,9.999243,-8.721634,-10.461704,7.1691837,-14.745066,-8.570892,5.7878213,-6.7228856,-4.0911036,3.0603504,-9.083069,-4.264308,6.1991124,18.162968,4.5149784,-2.9487906,-0.56163645,-4.1854367,-15.938132,-0.18870461,4.5526705,-10.313843,-13.054796,-14.586836,-4.606341,11.867247,8.366758,-7.6525493,-19.700874,-9.74408,37.08695,2.165544,14.15778,-14.58317,21.307371,-3.4281578,1.7578132,9.8175125,-0.50127864,-8.26923,-11.744688,26.70404,15.887561,13.7287,5.793023,-5.0178537,4.483183,11.097688,9.565122,6.2899776,-10.756841,19.77111,0.932076,27.069014,0.9018713,19.579983,6.088652,-12.609482,4.885682,-7.784643,2.956228,13.260315,-19.31842,1.1988468,10.319723,-8.44193,-8.271638,-0.58736587,-6.393522,2.428257
843,-17.50156,4.7747135,7.675683,-8.650337,8.447621,-1.6861743,-12.863779,-2.5082235,-3.6114447,19.177828,1.8099586,6.5642157,-15.024295,-7.0086193,7.742959,-12.17111,-16.061922,19.577948,18.98828,-19.369402,-3.9201312,-10.977368,12.861183,-0.9260977,5.6276255,6.6086063,19.180283,9.72915,-24.64132,-42.62843,-21.610153,16.774225,-15.911404,-20.240978,16.581968,4.7463956,-3.4690645,-26.092087,-9.68947,-3.5534294,-6.073602,-7.8664703,8.16385,9.642311,15.642113,-3.4310374,14.349008,12.132491,24.601036,-29.855812,-7.3502493,6.282901,12.456257,-20.003723,-5.976486,-27.595652,-19.800373,-18.871021,35.292892,-4.985277,-40.549274,7.9965553,25.62281,8.55028,8.569918,-15.701286,21.354914,-23.464622,-21.371017,-7.8665714,4.820616,8.003577,-20.24509,19.019417,-0.29818046,16.807865,6.614651,-9.307079,17.722527,7.289189,17.938189,27.377123,6.9707327,28.517124,-17.105375,-9.578001,-16.04884,-12.993165,-17.117008,1.3939784,-59.396317,14.984067,-6.0724697,9.325528,-11.101599,9.803169,15.15687,-19.11447,3.638865
845,53.217674,1.6490314,-5.7797003,5.7935658,6.758929,-6.575171,8.383817,-2.9994233,-8.697259,-8.440055,-17.808544,23.33354,-13.690664,12.842485,6.4570055,-15.919809,20.62647,0.973217,-22.834524,-17.167927,3.3924463,14.367362,-21.147095,18.148346,5.6467505,-10.616,-6.1178265,-15.880193,15.45421,0.7685931,3.6036835,-19.158283,13.565197,-18.04016,-11.370319,-5.537489,1.5236009,-16.774263,18.605568,-20.479359,-13.401325,25.902946,-2.5733757,26.187866,30.084463,-4.7342734,-7.5412474,-25.144444,10.916147,3.943906,-3.4270701,-15.772642,-13.812325,11.572371,-3.6724675,-3.1922235,-22.468964,-22.604656,11.379559,20.26736,19.063507,-8.667466,0.029041171,15.766247,-14.661203,-20.630697,1.8368121,-19.061775,-26.06612,-30.851507,-8.916754,3.77619,-20.187658,-13.63652,-1.3019654,2.2448142,-11.135701,-0.0029394627,7.8186064,4.63575,-8.796139,-3.2039444,-2.2519376,-8.43204,-3.4691377,36.390682,-27.420868,-33.263172,-30.855042,3.2393703,2.5626724,-7.530422,8.858569,31.060541,4.6444187,5.5481277,-12.228741,2.644959,37.021576
846,-15.970781,-1.9155138,5.4559183,-2.0031257,-9.343639,0.6473221,4.6139665,1.1715057,-1.3339117,-1.7243965,-9.40606,7.746069,-12.846975,9.953693,-3.4717839,-22.135914,10.759554,4.400992,-7.8223505,21.8842,4.113907,-11.091328,14.006884,-7.5181518,2.083418,-4.8052464,-4.4356427,-7.2507353,-24.180695,-0.68825334,10.945574,3.2616718,-2.6062436,13.1667595,-8.304285,-10.115266,-8.652375,6.102721,-13.616465,-1.867872,4.058355,-1.7850418,-1.1723536,11.500637,-4.658518,-3.0094419,-3.4035182,2.4220445,3.623904,-0.7832052,20.564562,-22.00333,-8.948486,10.329367,10.834553,4.7774444,8.784563,17.605797,-3.1214643,-4.805765,15.494462,-17.63434,-13.984629,-12.73914,-23.171913,10.554853,2.801058,7.20868,20.79269,3.5747747,-15.163056,-8.22886,-22.673367,-12.427377,16.423975,-6.1440005,0.21939851,-2.3224409,2.3238463,-12.754104,-5.2210574,4.9949827,-2.2093465,-3.4829025,8.149401,-1.556863,20.580952,-0.34472704,0.54166293,-15.776828,-1.7660098,-10.824513,-5.0045357,-16.24202,-8.745753,9.052396,-9.996002,17.373356,-11.262665
857,-13.938032,-3.0581121,-13.315568,-5.554666,-3.132394,-15.82794,-25.88262,-14.139279,-3.6853774,1.3002468,10.662008,-1.2603581,-2.6289883,-2.093051,14.071795,-5.4993343,-23.84925,11.662909,9.931902,-28.057245,-5.63525,-5.4807477,15.214816,12.877004,4.6670046,13.947734,23.869675,16.809404,-16.55551,-31.850069,-13.345284,13.564903,-3.7213626,-22.597141,23.175407,-10.878386,-0.17590433,-20.918058,3.0787325,3.4746182,-5.893876,-10.624373,-0.24788672,13.6941185,21.093735,4.430482,11.844841,4.1285276,16.74905,-32.492653,-13.069332,19.571732,23.698238,-19.781012,-7.8496833,-37.182564,-5.505663,-5.0849237,38.821022,-3.7366939,-42.299408,5.312389,46.618496,9.97999,23.680843,-21.858807,11.049381,-18.382534,-24.02115,-11.418285,2.9714046,-3.428645,-16.02007,15.069863,-9.504198,24.117981,1.2076459,-7.018743,16.896229,11.421912,14.256084,19.38607,5.6005106,8.014096,-28.69878,-9.511109,-22.6636,-17.866135,-14.412595,5.053054,-57.649822,21.246037,2.0736623,11.795034,-9.773112,10.810165,11.332281,-16.657085,5.7293468
872,18.334488,-10.989057,2.713745,-4.235492,-9.468691,-1.1570151,-1.4860916,-7.7304635,-9.6966715,-11.960721,-16.475805,-4.437298,-11.988185,8.148942,-10.511661,-14.649685,8.85061,-7.2708583,-16.608295,-2.2594898,-11.879322,-0.6320149,6.540531,13.507799,20.20493,-17.055166,-19.522194,-1.8391869,12.0794735,27.63945,22.893661,-19.136213,7.1431756,0.614812,-1.4830099,-8.874339,-6.135643,18.262888,34.49801,2.4355717,10.965281,-1.4918661,2.6975696,23.019463,4.703915,-8.11022,-6.377136,-9.795195,-0.34902942,-3.538578,10.387564,-11.898059,-12.07086,17.201216,9.569166,10.330499,-5.4963284,5.3705673,-8.861462,10.534476,12.456059,-6.130075,-6.107046,0.80228484,-10.925004,-9.421766,2.7533057,13.441889,-2.5120733,-7.338412,6.742338,-0.407415,-11.170691,-16.828188,1.8596481,-5.5661154,-8.520741,6.1144238,8.659934,-3.389264,-14.984088,4.767422,2.8299253,-9.7491665,13.467168,18.269995,-13.747957,-5.9336724,-14.435042,-9.865882,2.140648,-16.028221,-5.59898,3.2942736,-15.467855,7.4378676,-1.9179711,6.62505,24.943832
880,43.161556,19.078249,-19.294704,30.581026,20.086191,-2.9080296,19.815807,7.715184,-3.048483,14.90929,-3.0948548,22.35881,-5.0132113,-9.81604,15.479645,5.844144,10.310169,-1.0746341,-28.617828,-29.918041,6.1066003,29.187366,-33.09668,2.5436025,-20.036743,1.8590066,13.794073,-31.844778,20.249876,-4.3442745,-13.12953,-20.005335,1.7349687,-28.626085,-21.68479,18.602528,26.36434,-27.274113,-3.6765137,-23.39613,-27.986303,46.130207,-13.026473,5.959101,16.999414,7.4387593,9.378459,-31.232534,-10.616897,10.647591,-16.658699,6.5618477,-5.153506,0.9540076,-17.955906,-4.334552,-35.216698,-26.226398,8.515171,28.167816,12.102507,6.470833,2.8205614,24.653086,-3.2416496,-13.77026,-14.9627075,-30.475708,-32.504887,-29.613098,-28.211384,24.954391,-15.688052,-0.578936,-25.335588,-7.730073,-23.423943,-7.6153994,3.7044935,14.087921,-0.5559474,-31.796677,-22.961884,-0.3009473,-14.238228,23.093359,-20.612709,-41.69512,-18.291698,7.0230308,13.927105,6.791027,34.46088,58.00042,56.221172,-11.174265,-8.577633,-5.8529387,10.007095
884,-18.494045,-1.6212734,2.7452173,-4.9832916,-7.702545,2.6199248,-0.5962981,-3.5935233,-1.0363333,1.0634979,-5.016535,-4.965017,-11.111769,-4.84894,-9.090165,-18.728054,3.191246,-1.5825082,-0.7031691,18.734041,1.6942425,-12.84696,11.789351,-10.509277,9.181223,-9.481185,-7.04608,-8.897663,-26.129656,6.160905,9.389964,2.9187632,-5.4471784,13.738217,-1.5155799,-7.006955,-8.480697,13.26665,-11.401109,4.024052,10.8437805,-7.599618,-0.85363525,7.221881,-11.610024,-1.6819398,-0.944693,6.015826,-2.3700585,-5.410421,19.055363,-12.420102,-4.634625,8.653937,18.278206,12.332098,15.139872,10.904349,-6.509801,-2.4846323,7.808986,-12.07215,-16.697632,-6.8287644,-11.8261795,11.681946,-4.003903,9.114401,22.32467,17.516794,-7.751871,-7.330729,-12.1594925,-11.986195,18.019255,-3.1102307,11.30183,-6.9893713,4.6478868,-10.681286,-5.640368,6.702427,3.002922,-2.760241,17.827955,-1.4931868,16.762138,10.598314,-2.3008323,-21.545746,-2.0772219,-13.497816,-7.6370945,-14.920067,-6.5995855,-1.1203892,-3.2078338,0.49687448,-18.620892
887,7.2927814,-9.486097,-1.1895612,-5.824785,-4.378972,-3.0549781,-2.7670622,-1.7858241,-1.6944702,-3.6571803,-8.636205,-0.49150842,-3.034441,3.885346,-5.5896497,-16.501595,9.895993,-4.8707194,16.932686,9.223585,-14.348667,-4.104992,1.05906,-14.484492,17.482262,-22.714622,-15.338469,-1.6934576,10.00025,7.3596125,0.60095,-21.568775,-1.5216558,-12.795065,-11.419048,-1.3881241,-6.921468,-1.3444201,10.389196,-18.395508,-5.831137,2.277593,8.11553,3.2591863,-5.5611863,-11.927681,-6.2452116,14.334937,6.1350684,14.386017,7.202935,-12.580832,-8.706085,13.9701805,14.230997,18.50735,10.571143,3.2370389,-7.25511,11.479239,6.3109837,-5.337935,-12.519527,10.193098,-4.8153286,-8.122019,0.6579588,12.069937,4.761425,12.278841,8.570292,5.6742797,-5.00939,-3.4452977,8.901946,1.7647161,10.447565,16.60749,8.774393,-8.865356,-4.0470333,1.3522584,6.824995,2.16583,16.398035,12.678129,14.015887,8.925558,3.672638,8.042007,7.114844,-5.150126,-6.7646017,1.1226542,-16.837597,1.6232035,-3.1751502,-11.667693,9.968272
888,-19.611313,17.798717,-14.907033,17.465214,15.624247,0.52942747,11.213823,8.989256,18.554342,24.38706,26.8201,1.6772926,7.4662905,0.21173668,16.346264,-7.7199197,-22.710405,25.421722,-13.202051,-33.04405,22.570152,-19.834145,5.428926,3.8310013,-9.401982,11.703482,26.555279,-18.999683,-8.902736,-23.08524,3.0621033,12.9431925,-25.076685,-10.753377,0.31302476,4.991166,-4.2281017,-23.657288,-14.399963,-1.5907882,-22.104696,-17.196962,-14.301185,1.1798251,14.332799,20.177088,38.655216,-6.683037,10.2176075,-28.229599,3.1223588,15.507145,6.093498,-2.7355785,1.9392006,-26.098383,-10.677687,-13.455986,11.333207,-1.8399353,-31.56627,0.06911501,4.0501895,22.329721,-12.574353,-19.332067,-10.577118,-35.924095,-9.504091,7.288121,-34.861115,4.211323,-25.799133,1.7002772,-7.203453,0.7453251,1.742418,-35.921658,22.318913,7.8937254,21.124294,-15.129965,-7.4310055,5.0741425,-14.207731,6.1505947,-4.538515,-35.81586,-18.900755,-10.600762,-43.228477,8.549866,6.0062475,7.1559687,8.870741,-16.10013,7.757468,-28.37783,-12.908919
889,-5.974681,-4.8135834,3.2449036,-4.7774014,-2.9158936,2.1230478,-0.06739344,2.514806,1.872408,-0.08636123,-6.95907,-0.7598069,-4.6395035,1.3118837,-6.8870907,-13.695729,15.556687,-3.9028814,17.98246,23.559856,-15.995445,-5.667768,0.38031244,-21.967182,8.460164,-17.47526,-11.271762,-2.6113334,-5.3965926,4.04423,-3.073388,-13.851713,-4.308532,-10.873978,-12.475833,3.2383175,-4.590251,4.3799477,-6.9777985,-17.423841,-4.0188103,-2.102305,6.840785,3.0308282,-10.688983,-12.451235,-6.656837,15.763229,0.7962512,17.494211,3.2923217,-13.725008,-10.645579,8.665875,20.047205,22.2523,15.027704,7.872186,-7.7910414,7.8055034,2.400117,-5.968778,-15.800941,4.3277926,-5.9980516,4.2511435,1.5774543,18.020452,13.804432,15.5361595,4.972275,7.3257766,-0.20498261,-0.5572426,12.052392,-2.556066,12.113896,18.693583,3.6479852,-14.247665,-3.0688217,1.8776708,2.9817772,4.798545,25.24666,2.6410065,24.63415,12.646102,12.103076,2.00955,12.986993,-6.9412165,-7.165739,-7.2362294,-10.932507,-2.3653078,-2.5404313,-5.282315,-6.8184333
890,-24.947186,21.840576,-25.912638,23.69133,8.713074,-10.482843,7.8599195,8.370421,17.378296,21.224194,32.436653,-2.6641216,5.7467585,-5.117553,26.619406,0.27591574,-25.095663,6.4556465,-29.083687,-33.062508,31.20379,-12.3616,-4.523765,6.640581,-23.964924,21.62437,26.836311,-26.47364,-14.294323,-13.617959,5.1634374,21.346785,-7.6615105,1.0387866,-1.7859428,-7.0026283,-0.36624557,-22.526863,-25.771362,4.360149,-27.401775,-12.789624,-21.729778,-10.855254,2.5250697,39.63482,34.2636,-21.836561,-5.821003,-25.446907,2.6938498,19.27438,12.585289,-5.0319667,3.0651462,-25.886948,-6.5988655,-13.88815,4.883213,4.7853537,-17.837914,2.9707246,2.8228276,19.959515,-2.5688276,-6.5442047,-24.397543,-36.978973,0.47264445,6.214163,-38.28087,-2.3307488,-19.240606,-0.56149757,-12.184705,3.3216462,3.687025,-43.543743,21.77633,16.364172,26.891731,-25.22551,-2.0513618,-4.8932986,-14.275194,2.9449284,-2.4651937,-34.61644,-17.071377,-18.311838,-24.20529,5.223151,15.789265,-2.152095,21.569807,-25.244598,-0.33402598,-23.867702,-27.806068
